lat,speed_mps,timestamp_gmt_ms,lon,hr,time_s,elapsed_s,moving_s,elev_m,body_battery,dist_m,vert_mps,timestamp_utc
50.62958372756839,2.3329999446868896,1753541225000.0,1.8471398670226336,145.0,4672.0,4672.0,4155.0,132.0,62.0,12923.25,0.20000000298023224,2025-07-26 14:47:05+00:00
50.62955145724118,2.1459999084472656,1753541231000.0,1.8473218381404877,146.0,4678.0,4678.0,4161.0,133.0,62.0,12936.669921875,0.16699999570846558,2025-07-26 14:47:11+00:00
50.62954433262348,2.239000082015991,1753541232000.0,1.8473520129919052,146.0,4679.0,4679.0,4162.0,133.1999969482422,62.0,12938.8896484375,0.20000000298023224,2025-07-26 14:47:12+00:00
50.62953402288258,2.434999942779541,1753541235000.0,1.8474450521171093,147.0,4682.0,4682.0,4165.0,134.0,62.0,12945.5302734375,0.2669999897480011,2025-07-26 14:47:15+00:00
50.62952044419944,2.2109999656677246,1753541238000.0,1.847542030736804,148.0,4685.0,4685.0,4168.0,135.0,62.0,12952.7001953125,0.3330000042915344,2025-07-26 14:47:18+00:00
50.629514744505286,2.378999948501587,1753541239000.0,1.8475738819688559,149.0,4686.0,4686.0,4169.0,135.39999389648438,62.0,12955.080078125,0.4000000059604645,2025-07-26 14:47:19+00:00
50.629508290439844,2.313999891281128,1753541240000.0,1.8476020451635122,152.0,4687.0,4687.0,4170.0,135.8000030517578,62.0,12957.1201171875,0.4000000059604645,2025-07-26 14:47:20+00:00
50.62949161045253,2.3329999446868896,1753541243000.0,1.8476917315274477,154.0,4690.0,4690.0,4173.0,136.39999389648438,62.0,12963.8095703125,0.20000000298023224,2025-07-26 14:47:23+00:00
50.6294724997133,2.509999990463257,1753541246000.0,1.8477886263281107,155.0,4693.0,4693.0,4176.0,137.1999969482422,62.0,12970.8203125,0.2669999897480011,2025-07-26 14:47:26+00:00
50.62946545891464,2.4070000648498535,1753541248000.0,1.8478588666766882,156.0,4695.0,4695.0,4178.0,137.60000610351562,62.0,12975.98046875,0.20000000298023224,2025-07-26 14:47:28+00:00
50.629434110596776,2.322999954223633,1753541253000.0,1.848020050674677,156.0,4700.0,4700.0,4183.0,138.8000030517578,62.0,12987.7998046875,0.23999999463558197,2025-07-26 14:47:33+00:00
50.629423800855875,2.490999937057495,1753541255000.0,1.8480922188609838,157.0,4702.0,4702.0,4185.0,139.1999969482422,62.0,12993.0703125,0.20000000298023224,2025-07-26 14:47:35+00:00
50.62940108589828,2.5940001010894775,1753541259000.0,1.848232951015234,158.0,4706.0,4706.0,4189.0,139.8000030517578,62.0,13003.3701171875,0.15000000596046448,2025-07-26 14:47:39+00:00
50.62938381917775,2.546999931335449,1753541263000.0,1.8483779579401016,160.0,4710.0,4710.0,4193.0,140.39999389648438,62.0,13013.91015625,0.15000000596046448,2025-07-26 14:47:43+00:00
50.62935993075371,1.930999994277954,1753541267000.0,1.8484899401664734,161.0,4714.0,4714.0,4197.0,140.8000030517578,62.0,13022.3603515625,0.10000000149011612,2025-07-26 14:47:47+00:00
50.62933495268226,2.6029999256134033,1753541272000.0,1.848654393106699,159.0,4719.0,4719.0,4202.0,141.1999969482422,62.0,13034.259765625,0.07999999821186066,2025-07-26 14:47:52+00:00
50.62931424938142,2.369999885559082,1753541275000.0,1.8487687222659588,156.0,4722.0,4722.0,4205.0,141.39999389648438,62.0,13042.5703125,0.06700000166893005,2025-07-26 14:47:55+00:00
50.62930192798376,2.6589999198913574,1753541278000.0,1.8488771002739668,155.0,4725.0,4725.0,4208.0,141.8000030517578,62.0,13050.6103515625,0.13300000131130219,2025-07-26 14:47:58+00:00
50.62928608618677,2.6500000953674316,1753541281000.0,1.848980700597167,156.0,4728.0,4728.0,4211.0,142.0,62.0,13058.16015625,0.06700000166893005,2025-07-26 14:48:01+00:00
50.62926236540079,2.677999973297119,1753541284000.0,1.8490893300622702,156.0,4731.0,4731.0,4214.0,142.1999969482422,62.0,13066.23046875,0.06700000166893005,2025-07-26 14:48:04+00:00
50.62921458855271,2.809000015258789,1753541292000.0,1.849387977272272,157.0,4739.0,4739.0,4222.0,142.60000610351562,62.0,13088.0498046875,0.05000000074505806,2025-07-26 14:48:12+00:00
50.629201009869576,2.76200008392334,1753541294000.0,1.849463665857911,154.0,4741.0,4741.0,4224.0,142.8000030517578,62.0,13093.58984375,0.10000000149011612,2025-07-26 14:48:14+00:00
50.62918474897742,2.3420000076293945,1753541296000.0,1.84953642077744,154.0,4743.0,4743.0,4226.0,143.0,62.0,13098.8798828125,0.10000000149011612,2025-07-26 14:48:16+00:00
50.62918005511165,2.7709999084472656,1753541299000.0,1.8496489059180021,153.0,4746.0,4746.0,4229.0,143.0,62.0,13107.080078125,0.0,2025-07-26 14:48:19+00:00
50.62914703041315,2.7060000896453857,1753541305000.0,1.8498765584081411,150.0,4752.0,4752.0,4235.0,143.1999969482422,62.0,13123.5595703125,0.032999999821186066,2025-07-26 14:48:25+00:00
50.62914066016674,2.6689999103546143,1753541306000.0,1.8499123491346836,149.0,4753.0,4753.0,4236.0,143.1999969482422,62.0,13126.1796875,0.0,2025-07-26 14:48:26+00:00
50.6291098985821,2.677999973297119,1753541311000.0,1.8500900454819202,146.0,4758.0,4758.0,4241.0,143.8000030517578,62.0,13139.259765625,0.11999999731779099,2025-07-26 14:48:31+00:00
50.62909715808928,2.6689999103546143,1753541313000.0,1.850161962211132,143.0,4760.0,4760.0,4243.0,144.0,62.0,13144.41015625,0.10000000149011612,2025-07-26 14:48:33+00:00
50.62908936291933,2.6029999256134033,1753541314000.0,1.850198758766055,143.0,4761.0,4761.0,4244.0,144.0,62.0,13147.16015625,0.0,2025-07-26 14:48:34+00:00
50.62902431935072,2.369999885559082,1753541321000.0,1.8504150956869125,142.0,4768.0,4768.0,4251.0,145.0,62.0,13164.1103515625,0.14300000667572021,2025-07-26 14:48:41+00:00
50.62900780700147,2.249000072479248,1753541322000.0,1.850436720997095,141.0,4769.0,4769.0,4252.0,145.1999969482422,62.0,13166.509765625,0.20000000298023224,2025-07-26 14:48:42+00:00
50.628980062901974,2.183000087738037,1753541324000.0,1.8504787981510162,138.0,4771.0,4771.0,4254.0,145.60000610351562,62.0,13170.9404296875,0.20000000298023224,2025-07-26 14:48:44+00:00
50.628938153386116,1.9589999914169312,1753541327000.0,1.8505452666431665,136.0,4774.0,4774.0,4257.0,146.1999969482422,62.0,13177.2197265625,0.20000000298023224,2025-07-26 14:48:47+00:00
50.62884997576475,2.3329999446868896,1753541332000.0,1.8506226316094398,136.0,4779.0,4779.0,4262.0,147.39999389648438,62.0,13188.76953125,0.23999999463558197,2025-07-26 14:48:52+00:00
50.62874972820282,2.3610000610351562,1753541337000.0,1.8507196102291346,137.0,4784.0,4784.0,4267.0,148.60000610351562,62.0,13201.7099609375,0.23999999463558197,2025-07-26 14:48:57+00:00
50.628710919991136,2.743000030517578,1753541339000.0,1.8507671356201172,138.0,4786.0,4786.0,4269.0,149.1999969482422,62.0,13207.3203125,0.30000001192092896,2025-07-26 14:48:59+00:00
50.628669848665595,2.9019999504089355,1753541341000.0,1.8508170079439878,139.0,4788.0,4788.0,4271.0,149.8000030517578,62.0,13212.7001953125,0.30000001192092896,2025-07-26 14:49:01+00:00
50.62858100049198,2.621999979019165,1753541345000.0,1.8508811295032501,141.0,4792.0,4792.0,4275.0,150.8000030517578,62.0,13224.0703125,0.25,2025-07-26 14:49:05+00:00
50.62852459028363,2.6500000953674316,1753541348000.0,1.8509395513683558,142.0,4795.0,4795.0,4278.0,152.0,62.0,13231.150390625,0.4000000059604645,2025-07-26 14:49:08+00:00
50.62843959778547,2.565999984741211,1753541352000.0,1.8510167486965656,142.0,4799.0,4799.0,4282.0,153.1999969482422,62.0,13242.3701171875,0.30000001192092896,2025-07-26 14:49:12+00:00
50.62836558558047,2.369999885559082,1753541356000.0,1.851094951853156,143.0,4803.0,4803.0,4286.0,154.1999969482422,62.0,13252.1904296875,0.25,2025-07-26 14:49:16+00:00
50.62826408073306,2.7249999046325684,1753541361000.0,1.8512074369937181,145.0,4808.0,4808.0,4291.0,155.39999389648438,62.0,13266.0595703125,0.23999999463558197,2025-07-26 14:49:21+00:00
50.628184620290995,2.6029999256134033,1753541365000.0,1.851290501654148,146.0,4812.0,4812.0,4295.0,156.60000610351562,62.0,13276.75,0.30000001192092896,2025-07-26 14:49:25+00:00
50.628127036616206,2.500999927520752,1753541368000.0,1.8513392005115747,149.0,4815.0,4815.0,4298.0,157.8000030517578,62.0,13283.990234375,0.4000000059604645,2025-07-26 14:49:28+00:00
50.62811060808599,2.4070000648498535,1753541369000.0,1.8513615801930428,150.0,4816.0,4816.0,4299.0,158.0,62.0,13286.3896484375,0.20000000298023224,2025-07-26 14:49:29+00:00
50.62805159948766,2.4070000648498535,1753541372000.0,1.8514294736087322,152.0,4819.0,4819.0,4302.0,159.0,62.0,13294.490234375,0.3330000042915344,2025-07-26 14:49:32+00:00
50.62798018567264,1.847000002861023,1753541376000.0,1.8514974508434534,154.0,4823.0,4823.0,4306.0,160.1999969482422,62.0,13304.1201171875,0.30000001192092896,2025-07-26 14:49:36+00:00
50.62787448987365,2.4070000648498535,1753541382000.0,1.8516022246330976,154.0,4829.0,4829.0,4312.0,161.1999969482422,62.0,13317.83984375,0.16699999570846558,2025-07-26 14:49:42+00:00
50.62785646878183,2.2769999504089355,1753541383000.0,1.8516178987920284,154.0,4830.0,4830.0,4313.0,161.39999389648438,62.0,13320.0703125,0.20000000298023224,2025-07-26 14:49:43+00:00
50.62780098058283,2.1459999084472656,1753541386000.0,1.8516673520207405,155.0,4833.0,4833.0,4316.0,162.39999389648438,62.0,13327.26953125,0.3330000042915344,2025-07-26 14:49:46+00:00
50.62773057259619,2.2019999027252197,1753541391000.0,1.8517703656107187,156.0,4838.0,4838.0,4321.0,163.1999969482422,62.0,13338.01953125,0.1599999964237213,2025-07-26 14:49:51+00:00
50.62771137803793,2.193000078201294,1753541392000.0,1.851786207407713,156.0,4839.0,4839.0,4322.0,163.39999389648438,62.0,13340.490234375,0.20000000298023224,2025-07-26 14:49:52+00:00
50.627649603411555,2.193000078201294,1753541396000.0,1.851867763325572,160.0,4843.0,4843.0,4326.0,164.60000610351562,62.0,13349.73046875,0.30000001192092896,2025-07-26 14:49:56+00:00
50.627635857090354,2.1740000247955322,1753541397000.0,1.8518859520554543,163.0,4844.0,4844.0,4327.0,164.8000030517578,62.0,13351.6396484375,0.20000000298023224,2025-07-26 14:49:57+00:00
50.62762378714979,2.118000030517578,1753541398000.0,1.8519068229943514,168.0,4845.0,4845.0,4328.0,165.1999969482422,62.0,13353.490234375,0.4000000059604645,2025-07-26 14:49:58+00:00
50.62760886736214,2.1649999618530273,1753541399000.0,1.8519292026758194,170.0,4846.0,4846.0,4329.0,165.60000610351562,62.0,13355.7197265625,0.4000000059604645,2025-07-26 14:49:59+00:00
50.62754139304161,2.378999948501587,1753541404000.0,1.8520399276167154,172.0,4851.0,4851.0,4334.0,166.60000610351562,61.0,13366.7099609375,0.20000000298023224,2025-07-26 14:50:04+00:00
50.62752664089203,2.3420000076293945,1753541405000.0,1.852064486593008,172.0,4852.0,4852.0,4335.0,167.0,61.0,13369.0703125,0.4000000059604645,2025-07-26 14:50:05+00:00
50.627436703071,2.369999885559082,1753541411000.0,1.852213516831398,170.0,4858.0,4858.0,4341.0,167.8000030517578,61.0,13383.7998046875,0.13300000131130219,2025-07-26 14:50:11+00:00
50.627412647008896,2.239000082015991,1753541413000.0,1.8522604554891586,170.0,4860.0,4860.0,4343.0,168.0,61.0,13387.8603515625,0.10000000149011612,2025-07-26 14:50:13+00:00
50.627343747764826,2.313999891281128,1753541418000.0,1.85238316655159,169.0,4865.0,4865.0,4348.0,169.0,61.0,13399.6103515625,0.20000000298023224,2025-07-26 14:50:18+00:00
50.62731709331274,2.434999942779541,1753541420000.0,1.8524346314370632,169.0,4867.0,4867.0,4350.0,169.39999389648438,61.0,13404.25,0.20000000298023224,2025-07-26 14:50:20+00:00
50.62727644108236,2.4539999961853027,1753541423000.0,1.8525134213268757,164.0,4870.0,4870.0,4353.0,169.8000030517578,61.0,13411.4599609375,0.13300000131130219,2025-07-26 14:50:23+00:00
50.6272657122463,2.305000066757202,1753541424000.0,1.8525406625121832,165.0,4871.0,4871.0,4354.0,170.0,61.0,13413.7001953125,0.20000000298023224,2025-07-26 14:50:24+00:00
50.62721508555114,2.118000030517578,1753541428000.0,1.8526312708854675,163.0,4875.0,4875.0,4358.0,170.39999389648438,61.0,13422.2998046875,0.10000000149011612,2025-07-26 14:50:28+00:00
50.62714953906834,1.7259999513626099,1753541433000.0,1.8527316860854626,160.0,4880.0,4880.0,4363.0,170.60000610351562,61.0,13432.51953125,0.03999999910593033,2025-07-26 14:50:33+00:00
50.62714216299355,0.0,1753541435000.0,1.8527467735111713,159.0,4882.0,4882.0,4363.0,170.39999389648438,61.0,13433.3798828125,-0.10000000149011612,2025-07-26 14:50:35+00:00
50.62715616077185,0.0,1753541441000.0,1.8527383916079998,158.0,4888.0,4888.0,4363.0,170.1999969482422,61.0,13434.009765625,-0.032999999821186066,2025-07-26 14:50:41+00:00
50.62715012580156,0.41100001335144043,1753541448000.0,1.852735709398985,156.0,4895.0,4895.0,4370.0,170.0,61.0,13434.41015625,-0.028999999165534973,2025-07-26 14:50:48+00:00
50.62715616077185,0.19599999487400055,1753541453000.0,1.8527383916079998,154.0,4900.0,4900.0,4370.0,170.0,61.0,13434.83984375,0.0,2025-07-26 14:50:53+00:00
50.62715616077185,0.0,1753541456000.0,1.8527383916079998,157.0,4903.0,4903.0,4370.0,169.8000030517578,61.0,13434.83984375,-0.06700000166893005,2025-07-26 14:50:56+00:00
50.62715616077185,0.0,1753541460000.0,1.8527383916079998,156.0,4907.0,4907.0,4370.0,169.39999389648438,61.0,13434.83984375,-0.10000000149011612,2025-07-26 14:51:00+00:00
50.62715616077185,0.0,1753541461000.0,1.8527383916079998,153.0,4908.0,4908.0,4370.0,169.39999389648438,61.0,13434.83984375,0.0,2025-07-26 14:51:01+00:00
50.62715616077185,0.0,1753541462000.0,1.8527383916079998,149.0,4909.0,4909.0,4370.0,169.39999389648438,61.0,13434.83984375,0.0,2025-07-26 14:51:02+00:00
50.62715616077185,0.0,1753541466000.0,1.8527383916079998,146.0,4913.0,4913.0,4370.0,169.1999969482422,61.0,13434.83984375,-0.05000000074505806,2025-07-26 14:51:06+00:00
50.62715616077185,0.0,1753541468000.0,1.8527383916079998,146.0,4915.0,4915.0,4370.0,169.39999389648438,61.0,13434.83984375,0.10000000149011612,2025-07-26 14:51:08+00:00
50.62715616077185,0.0,1753541473000.0,1.8527383916079998,143.0,4920.0,4920.0,4370.0,169.1999969482422,61.0,13434.83984375,-0.03999999910593033,2025-07-26 14:51:13+00:00
50.62715616077185,0.0,1753541479000.0,1.8527383916079998,140.0,4926.0,4926.0,4370.0,169.1999969482422,61.0,13434.83984375,0.0,2025-07-26 14:51:19+00:00
50.62715490348637,0.0,1753541483000.0,1.8527331948280334,137.0,4930.0,4930.0,4370.0,169.1999969482422,61.0,13435.8896484375,0.0,2025-07-26 14:51:23+00:00
50.6271549873054,0.0,1753541484000.0,1.8527320213615894,136.0,4931.0,4931.0,4370.0,169.0,61.0,13436.0,-0.20000000298023224,2025-07-26 14:51:24+00:00
50.627154149115086,0.26100000739097595,1753541487000.0,1.8527356255799532,134.0,4934.0,4934.0,4370.0,169.0,61.0,13436.01953125,0.0,2025-07-26 14:51:27+00:00
50.62715616077185,0.0,1753541494000.0,1.8527383916079998,132.0,4941.0,4941.0,4370.0,169.0,61.0,13436.01953125,0.0,2025-07-26 14:51:34+00:00
50.62715616077185,0.0,1753541500000.0,1.8527383916079998,129.0,4947.0,4947.0,4370.0,168.8000030517578,61.0,13436.01953125,-0.032999999821186066,2025-07-26 14:51:40+00:00
50.627145767211914,0.335999995470047,1753541502000.0,1.852728333324194,129.0,4949.0,4949.0,4372.0,168.8000030517578,61.0,13436.8095703125,0.0,2025-07-26 14:51:42+00:00
50.627148197963834,1.0729999542236328,1753541507000.0,1.852725651115179,129.0,4954.0,4954.0,4377.0,168.60000610351562,61.0,13437.7197265625,-0.03999999910593033,2025-07-26 14:51:47+00:00
50.62715616077185,0.0,1753541509000.0,1.8527383916079998,129.0,4956.0,4956.0,4377.0,168.39999389648438,61.0,13438.2099609375,-0.10000000149011612,2025-07-26 14:51:49+00:00
50.627151718363166,0.2329999953508377,1753541515000.0,1.8527252320200205,132.0,4962.0,4962.0,4377.0,168.39999389648438,61.0,13438.2099609375,0.0,2025-07-26 14:51:55+00:00
50.62715616077185,0.2240000069141388,1753541523000.0,1.8527383916079998,132.0,4970.0,4970.0,4377.0,168.8000030517578,60.0,13439.1796875,0.05000000074505806,2025-07-26 14:52:03+00:00
50.62714794650674,1.343999981880188,1753541526000.0,1.8527300097048283,132.0,4973.0,4973.0,4380.0,168.8000030517578,60.0,13439.1796875,0.0,2025-07-26 14:52:06+00:00
50.62715616077185,0.0,1753541528000.0,1.8527383916079998,131.0,4975.0,4975.0,4380.0,168.39999389648438,60.0,13440.0595703125,-0.20000000298023224,2025-07-26 14:52:08+00:00
50.627148281782866,0.9610000252723694,1753541535000.0,1.8527396488934755,129.0,4982.0,4982.0,4387.0,168.1999969482422,60.0,13441.26953125,-0.028999999165534973,2025-07-26 14:52:15+00:00
50.627153143286705,0.652999997138977,1753541536000.0,1.8527417443692684,129.0,4983.0,4983.0,4388.0,168.1999969482422,60.0,13442.3203125,0.0,2025-07-26 14:52:16+00:00
50.62714274972677,0.0,1753541541000.0,1.852742163464427,129.0,4988.0,4988.0,4388.0,168.0,60.0,13442.349609375,-0.03999999910593033,2025-07-26 14:52:21+00:00
50.62714274972677,0.0,1753541542000.0,1.852742163464427,130.0,4989.0,4989.0,4388.0,168.0,60.0,13442.349609375,0.0,2025-07-26 14:52:22+00:00
50.62714274972677,0.35499998927116394,1753541548000.0,1.852742163464427,130.0,4995.0,4995.0,4394.0,168.0,60.0,13442.349609375,0.0,2025-07-26 14:52:28+00:00
50.62718306668103,1.8380000591278076,1753541553000.0,1.8527599330991507,129.0,5000.0,5000.0,4399.0,167.60000610351562,60.0,13446.41015625,-0.07999999821186066,2025-07-26 14:52:33+00:00
50.627201087772846,2.5190000534057617,1753541554000.0,1.8527787923812866,129.0,5001.0,5001.0,4400.0,167.60000610351562,60.0,13448.509765625,0.0,2025-07-26 14:52:34+00:00
50.627238219603896,2.865000009536743,1753541557000.0,1.8528710771352053,130.0,5004.0,5004.0,4403.0,167.60000610351562,60.0,13456.66015625,0.0,2025-07-26 14:52:37+00:00
50.62725297175348,3.0139999389648438,1753541559000.0,1.8529496993869543,133.0,5006.0,5006.0,4405.0,167.39999389648438,60.0,13462.330078125,-0.10000000149011612,2025-07-26 14:52:39+00:00
50.62729177996516,2.9579999446868896,1753541563000.0,1.8531040102243423,134.0,5010.0,5010.0,4409.0,167.60000610351562,60.0,13474.08984375,0.05000000074505806,2025-07-26 14:52:43+00:00
50.627324637025595,3.0139999389648438,1753541567000.0,1.8532596621662378,135.0,5014.0,5014.0,4413.0,167.60000610351562,60.0,13485.75,0.0,2025-07-26 14:52:47+00:00
50.62735657207668,3.0880000591278076,1753541571000.0,1.8534228578209877,132.0,5018.0,5018.0,4417.0,168.1999969482422,60.0,13498.0,0.15000000596046448,2025-07-26 14:52:51+00:00
50.62737409025431,3.0880000591278076,1753541573000.0,1.853505838662386,130.0,5020.0,5020.0,4419.0,168.1999969482422,60.0,13504.26953125,0.0,2025-07-26 14:52:53+00:00
50.627479534596205,3.115999937057495,1753541582000.0,1.8538867123425007,130.0,5029.0,5029.0,4428.0,169.0,60.0,13533.5703125,0.08900000154972076,2025-07-26 14:53:02+00:00
50.627530328929424,3.3399999141693115,1753541587000.0,1.8541132751852274,133.0,5034.0,5034.0,4433.0,169.0,60.0,13550.6796875,0.0,2025-07-26 14:53:07+00:00
50.62754482962191,3.2100000381469727,1753541589000.0,1.854195585474372,136.0,5036.0,5036.0,4435.0,169.1999969482422,60.0,13556.919921875,0.10000000149011612,2025-07-26 14:53:09+00:00
50.62755455262959,3.6389999389648438,1753541590000.0,1.85423799790442,137.0,5037.0,5037.0,4436.0,169.1999969482422,60.0,13559.7998046875,0.0,2025-07-26 14:53:10+00:00
50.62760157510638,3.2660000324249268,1753541596000.0,1.8545191269367933,138.0,5043.0,5043.0,4442.0,169.0,60.0,13580.5498046875,-0.032999999821186066,2025-07-26 14:53:16+00:00
50.627649603411555,3.368000030517578,1753541602000.0,1.8547995015978813,135.0,5049.0,5049.0,4448.0,169.39999389648438,60.0,13601.08984375,0.06700000166893005,2025-07-26 14:53:22+00:00
50.62770307995379,3.9749999046325684,1753541609000.0,1.8551424890756607,134.0,5056.0,5056.0,4455.0,169.1999969482422,60.0,13626.1103515625,-0.028999999165534973,2025-07-26 14:53:29+00:00
50.62774398364127,5.076000213623047,1753541613000.0,1.8553905934095383,130.0,5060.0,5060.0,4459.0,169.1999969482422,60.0,13644.080078125,0.0,2025-07-26 14:53:33+00:00
50.62776669859886,5.11299991607666,1753541615000.0,1.8555308226495981,129.0,5062.0,5062.0,4461.0,168.8000030517578,60.0,13654.3896484375,-0.20000000298023224,2025-07-26 14:53:35+00:00
50.62786820344627,4.954999923706055,1753541622000.0,1.8560103513300419,128.0,5069.0,5069.0,4468.0,168.1999969482422,60.0,13690.2197265625,-0.0860000029206276,2025-07-26 14:53:42+00:00
50.62789653427899,5.066999912261963,1753541624000.0,1.8561439588665962,128.0,5071.0,5071.0,4470.0,168.0,60.0,13700.25,-0.10000000149011612,2025-07-26 14:53:44+00:00
50.627971133217216,4.927000045776367,1753541629000.0,1.8564701825380325,130.0,5076.0,5076.0,4475.0,167.0,60.0,13724.759765625,-0.20000000298023224,2025-07-26 14:53:49+00:00
50.62798077240586,5.328000068664551,1753541630000.0,1.856543105095625,129.0,5077.0,5077.0,4476.0,166.8000030517578,60.0,13729.9599609375,-0.20000000298023224,2025-07-26 14:53:50+00:00
50.62803877517581,4.982999801635742,1753541635000.0,1.8568898644298315,130.0,5082.0,5082.0,4481.0,165.8000030517578,60.0,13755.2900390625,-0.20000000298023224,2025-07-26 14:53:55+00:00
50.628045899793506,5.039000034332275,1753541636000.0,1.8569611106067896,130.0,5083.0,5083.0,4482.0,165.60000610351562,60.0,13760.41015625,-0.20000000298023224,2025-07-26 14:53:56+00:00
50.628068866208196,5.252999782562256,1753541639000.0,1.8571740109473467,133.0,5086.0,5086.0,4485.0,164.8000030517578,60.0,13775.75,-0.2669999897480011,2025-07-26 14:53:59+00:00
50.62810817733407,5.765999794006348,1753541644000.0,1.8575548846274614,136.0,5091.0,5091.0,4490.0,163.8000030517578,60.0,13803.009765625,-0.20000000298023224,2025-07-26 14:54:04+00:00
50.628121169283986,5.5329999923706055,1753541645000.0,1.8576314114034176,136.0,5092.0,5092.0,4491.0,163.39999389648438,60.0,13808.7900390625,-0.4000000059604645,2025-07-26 14:54:05+00:00
50.62817280180752,5.896999835968018,1753541648000.0,1.8578568007797003,135.0,5095.0,5095.0,4494.0,162.39999389648438,60.0,13825.5703125,-0.3330000042915344,2025-07-26 14:54:08+00:00
50.62820943072438,5.672999858856201,1753541650000.0,1.8580139614641666,136.0,5097.0,5097.0,4496.0,162.39999389648438,60.0,13837.490234375,0.0,2025-07-26 14:54:10+00:00
50.62823222950101,5.748000144958496,1753541651000.0,1.8580916617065668,136.0,5098.0,5098.0,4497.0,162.0,60.0,13843.509765625,-0.4000000059604645,2025-07-26 14:54:11+00:00
50.62832409515977,5.877999782562256,1753541654000.0,1.858296599239111,137.0,5101.0,5101.0,4500.0,160.8000030517578,60.0,13861.2099609375,-0.4000000059604645,2025-07-26 14:54:14+00:00
50.628361981362104,6.326000213623047,1753541655000.0,1.8583621457219124,137.0,5102.0,5102.0,4501.0,160.1999969482422,60.0,13867.349609375,-0.6000000238418579,2025-07-26 14:54:15+00:00
50.62844035215676,6.96999979019165,1753541657000.0,1.8585058115422726,139.0,5104.0,5104.0,4503.0,159.1999969482422,60.0,13880.6103515625,-0.5,2025-07-26 14:54:17+00:00
50.62860606238246,6.698999881744385,1753541661000.0,1.8588000163435936,140.0,5108.0,5108.0,4507.0,158.60000610351562,60.0,13908.58984375,-0.15000000596046448,2025-07-26 14:54:21+00:00
50.6286764703691,6.466000080108643,1753541663000.0,1.8589452747255564,139.0,5110.0,5110.0,4509.0,158.0,60.0,13921.5400390625,-0.30000001192092896,2025-07-26 14:54:23+00:00
50.62883178703487,5.151000022888184,1753541668000.0,1.8592744320631027,138.0,5115.0,5115.0,4514.0,157.39999389648438,60.0,13950.5302734375,-0.11999999731779099,2025-07-26 14:54:28+00:00
50.62887914478779,4.861000061035156,1753541670000.0,1.8593911919742823,135.0,5117.0,5117.0,4516.0,157.1999969482422,60.0,13960.1904296875,-0.10000000149011612,2025-07-26 14:54:30+00:00
50.62896799296141,3.7980000972747803,1753541674000.0,1.859583891928196,132.0,5121.0,5121.0,4520.0,157.60000610351562,60.0,13977.1201171875,0.10000000149011612,2025-07-26 14:54:34+00:00
50.629006549715996,3.5269999504089355,1753541676000.0,1.8596699740737677,126.0,5123.0,5123.0,4522.0,158.0,60.0,13984.58984375,0.20000000298023224,2025-07-26 14:54:36+00:00
50.62902398407459,3.312000036239624,1753541677000.0,1.8597085308283567,120.0,5124.0,5124.0,4523.0,158.0,60.0,13987.990234375,0.0,2025-07-26 14:54:37+00:00
50.62904108315706,3.563999891281128,1753541678000.0,1.8597512785345316,117.0,5125.0,5125.0,4524.0,158.39999389648438,60.0,13991.490234375,0.4000000059604645,2025-07-26 14:54:38+00:00
50.62905943952501,3.2660000324249268,1753541679000.0,1.859787655994296,114.0,5126.0,5126.0,4525.0,158.60000610351562,60.0,13994.8203125,0.20000000298023224,2025-07-26 14:54:39+00:00
50.62909581698477,3.4800000190734863,1753541681000.0,1.859864853322506,113.0,5128.0,5128.0,4527.0,158.8000030517578,60.0,14001.490234375,0.10000000149011612,2025-07-26 14:54:41+00:00
50.6291669793427,3.1540000438690186,1753541685000.0,1.8600184936076403,114.0,5132.0,5132.0,4531.0,159.0,60.0,14015.08984375,0.05000000074505806,2025-07-26 14:54:45+00:00
50.629214169457555,3.1540000438690186,1753541688000.0,1.8601241055876017,115.0,5135.0,5135.0,4534.0,159.60000610351562,60.0,14024.2998046875,0.20000000298023224,2025-07-26 14:54:48+00:00
50.62926194630563,2.809000015258789,1753541691000.0,1.8602302204817533,117.0,5138.0,5138.0,4537.0,160.1999969482422,60.0,14033.4296875,0.20000000298023224,2025-07-26 14:54:51+00:00
50.62929220497608,3.0139999389648438,1753541693000.0,1.8602997902780771,120.0,5140.0,5140.0,4539.0,160.8000030517578,60.0,14039.3798828125,0.30000001192092896,2025-07-26 14:54:53+00:00
50.62932179309428,2.9579999446868896,1753541695000.0,1.8603634927421808,121.0,5142.0,5142.0,4541.0,161.0,60.0,14044.9599609375,0.10000000149011612,2025-07-26 14:54:55+00:00
50.629367139190435,2.61299991607666,1753541698000.0,1.860458292067051,123.0,5145.0,5145.0,4544.0,161.39999389648438,60.0,14053.2197265625,0.13300000131130219,2025-07-26 14:54:58+00:00
50.62941860407591,2.818000078201294,1753541701000.0,1.8605508282780647,124.0,5148.0,5148.0,4547.0,162.0,60.0,14062.150390625,0.20000000298023224,2025-07-26 14:55:01+00:00
50.629456574097276,2.7709999084472656,1753541704000.0,1.8606525845825672,124.0,5151.0,5151.0,4550.0,162.60000610351562,60.0,14070.41015625,0.20000000298023224,2025-07-26 14:55:04+00:00
50.62951088882983,2.556999921798706,1753541708000.0,1.8607882875949144,123.0,5155.0,5155.0,4554.0,163.8000030517578,60.0,14081.75,0.30000001192092896,2025-07-26 14:55:08+00:00
