hr,body_battery,timestamp_gmt_ms,moving_s,time_s,elapsed_s,dist_m,timestamp_utc
131.0,72.0,1753268026000.0,0.0,2358.0,2358.0,0.0,2025-07-23 10:53:46+00:00
130.0,72.0,1753268030000.0,0.0,2362.0,2362.0,0.0,2025-07-23 10:53:50+00:00
129.0,72.0,1753268032000.0,0.0,2364.0,2364.0,0.0,2025-07-23 10:53:52+00:00
130.0,72.0,1753268035000.0,0.0,2367.0,2367.0,0.0,2025-07-23 10:53:55+00:00
128.0,72.0,1753268037000.0,0.0,2369.0,2369.0,0.0,2025-07-23 10:53:57+00:00
129.0,72.0,1753268041000.0,0.0,2373.0,2373.0,0.0,2025-07-23 10:54:01+00:00
131.0,72.0,1753268042000.0,0.0,2374.0,2374.0,0.0,2025-07-23 10:54:02+00:00
132.0,72.0,1753268043000.0,0.0,2375.0,2375.0,0.0,2025-07-23 10:54:03+00:00
134.0,72.0,1753268044000.0,0.0,2376.0,2376.0,0.0,2025-07-23 10:54:04+00:00
135.0,72.0,1753268045000.0,0.0,2377.0,2377.0,0.0,2025-07-23 10:54:05+00:00
134.0,72.0,1753268047000.0,0.0,2379.0,2379.0,0.0,2025-07-23 10:54:07+00:00
136.0,72.0,1753268050000.0,0.0,2382.0,2382.0,0.0,2025-07-23 10:54:10+00:00
137.0,72.0,1753268051000.0,0.0,2383.0,2383.0,0.0,2025-07-23 10:54:11+00:00
136.0,72.0,1753268052000.0,0.0,2384.0,2384.0,0.0,2025-07-23 10:54:12+00:00
137.0,72.0,1753268053000.0,0.0,2385.0,2385.0,0.0,2025-07-23 10:54:13+00:00
141.0,72.0,1753268054000.0,0.0,2386.0,2386.0,0.0,2025-07-23 10:54:14+00:00
144.0,72.0,1753268055000.0,0.0,2387.0,2387.0,0.0,2025-07-23 10:54:15+00:00
145.0,72.0,1753268056000.0,0.0,2388.0,2388.0,0.0,2025-07-23 10:54:16+00:00
143.0,72.0,1753268060000.0,0.0,2392.0,2392.0,0.0,2025-07-23 10:54:20+00:00
141.0,72.0,1753268061000.0,0.0,2393.0,2393.0,0.0,2025-07-23 10:54:21+00:00
140.0,72.0,1753268062000.0,0.0,2394.0,2394.0,0.0,2025-07-23 10:54:22+00:00
137.0,72.0,1753268063000.0,0.0,2395.0,2395.0,0.0,2025-07-23 10:54:23+00:00
134.0,72.0,1753268064000.0,0.0,2396.0,2396.0,0.0,2025-07-23 10:54:24+00:00
133.0,72.0,1753268065000.0,0.0,2397.0,2397.0,0.0,2025-07-23 10:54:25+00:00
134.0,72.0,1753268070000.0,0.0,2402.0,2402.0,0.0,2025-07-23 10:54:30+00:00
136.0,72.0,1753268071000.0,0.0,2403.0,2403.0,0.0,2025-07-23 10:54:31+00:00
138.0,72.0,1753268072000.0,0.0,2404.0,2404.0,0.0,2025-07-23 10:54:32+00:00
144.0,72.0,1753268077000.0,0.0,2409.0,2409.0,0.0,2025-07-23 10:54:37+00:00
151.0,72.0,1753268078000.0,0.0,2410.0,2410.0,0.0,2025-07-23 10:54:38+00:00
157.0,72.0,1753268079000.0,0.0,2411.0,2411.0,0.0,2025-07-23 10:54:39+00:00
157.0,72.0,1753268080000.0,0.0,2412.0,2412.0,0.0,2025-07-23 10:54:40+00:00
155.0,72.0,1753268083000.0,0.0,2415.0,2415.0,0.0,2025-07-23 10:54:43+00:00
154.0,72.0,1753268085000.0,0.0,2417.0,2417.0,0.0,2025-07-23 10:54:45+00:00
153.0,72.0,1753268088000.0,0.0,2420.0,2420.0,0.0,2025-07-23 10:54:48+00:00
152.0,72.0,1753268089000.0,0.0,2421.0,2421.0,0.0,2025-07-23 10:54:49+00:00
151.0,72.0,1753268092000.0,0.0,2424.0,2424.0,0.0,2025-07-23 10:54:52+00:00
150.0,72.0,1753268093000.0,0.0,2425.0,2425.0,0.0,2025-07-23 10:54:53+00:00
149.0,72.0,1753268095000.0,0.0,2427.0,2427.0,0.0,2025-07-23 10:54:55+00:00
148.0,72.0,1753268097000.0,0.0,2429.0,2429.0,0.0,2025-07-23 10:54:57+00:00
147.0,72.0,1753268099000.0,0.0,2431.0,2431.0,0.0,2025-07-23 10:54:59+00:00
146.0,72.0,1753268100000.0,0.0,2432.0,2432.0,0.0,2025-07-23 10:55:00+00:00
145.0,72.0,1753268101000.0,0.0,2433.0,2433.0,0.0,2025-07-23 10:55:01+00:00
144.0,72.0,1753268102000.0,0.0,2434.0,2434.0,0.0,2025-07-23 10:55:02+00:00
142.0,72.0,1753268103000.0,0.0,2435.0,2435.0,0.0,2025-07-23 10:55:03+00:00
141.0,72.0,1753268107000.0,0.0,2439.0,2439.0,0.0,2025-07-23 10:55:07+00:00
140.0,72.0,1753268110000.0,0.0,2442.0,2442.0,0.0,2025-07-23 10:55:10+00:00
139.0,72.0,1753268111000.0,0.0,2443.0,2443.0,0.0,2025-07-23 10:55:11+00:00
140.0,72.0,1753268113000.0,0.0,2445.0,2445.0,0.0,2025-07-23 10:55:13+00:00
146.0,72.0,1753268114000.0,0.0,2446.0,2446.0,0.0,2025-07-23 10:55:14+00:00
153.0,72.0,1753268115000.0,0.0,2447.0,2447.0,0.0,2025-07-23 10:55:15+00:00
157.0,72.0,1753268116000.0,0.0,2448.0,2448.0,0.0,2025-07-23 10:55:16+00:00
159.0,72.0,1753268117000.0,0.0,2449.0,2449.0,0.0,2025-07-23 10:55:17+00:00
158.0,72.0,1753268118000.0,0.0,2450.0,2450.0,0.0,2025-07-23 10:55:18+00:00
157.0,72.0,1753268120000.0,0.0,2452.0,2452.0,0.0,2025-07-23 10:55:20+00:00
156.0,72.0,1753268121000.0,0.0,2453.0,2453.0,0.0,2025-07-23 10:55:21+00:00
155.0,72.0,1753268122000.0,0.0,2454.0,2454.0,0.0,2025-07-23 10:55:22+00:00
154.0,72.0,1753268124000.0,0.0,2456.0,2456.0,0.0,2025-07-23 10:55:24+00:00
139.0,72.0,1753268125000.0,0.0,2457.0,2457.0,0.0,2025-07-23 10:55:25+00:00
133.0,72.0,1753268126000.0,0.0,2458.0,2458.0,0.0,2025-07-23 10:55:26+00:00
132.0,72.0,1753268127000.0,0.0,2459.0,2459.0,0.0,2025-07-23 10:55:27+00:00
131.0,72.0,1753268128000.0,0.0,2460.0,2460.0,0.0,2025-07-23 10:55:28+00:00
130.0,72.0,1753268129000.0,0.0,2461.0,2461.0,0.0,2025-07-23 10:55:29+00:00
129.0,72.0,1753268130000.0,0.0,2462.0,2462.0,0.0,2025-07-23 10:55:30+00:00
128.0,72.0,1753268131000.0,0.0,2463.0,2463.0,0.0,2025-07-23 10:55:31+00:00
127.0,72.0,1753268132000.0,0.0,2464.0,2464.0,0.0,2025-07-23 10:55:32+00:00
126.0,72.0,1753268134000.0,0.0,2466.0,2466.0,0.0,2025-07-23 10:55:34+00:00
125.0,72.0,1753268135000.0,0.0,2467.0,2467.0,0.0,2025-07-23 10:55:35+00:00
126.0,72.0,1753268136000.0,0.0,2468.0,2468.0,0.0,2025-07-23 10:55:36+00:00
127.0,72.0,1753268139000.0,0.0,2471.0,2471.0,0.0,2025-07-23 10:55:39+00:00
126.0,72.0,1753268140000.0,0.0,2472.0,2472.0,0.0,2025-07-23 10:55:40+00:00
127.0,72.0,1753268141000.0,0.0,2473.0,2473.0,0.0,2025-07-23 10:55:41+00:00
126.0,72.0,1753268144000.0,0.0,2476.0,2476.0,0.0,2025-07-23 10:55:44+00:00
125.0,72.0,1753268145000.0,0.0,2477.0,2477.0,0.0,2025-07-23 10:55:45+00:00
129.0,72.0,1753268146000.0,0.0,2478.0,2478.0,0.0,2025-07-23 10:55:46+00:00
130.0,72.0,1753268147000.0,0.0,2479.0,2479.0,0.0,2025-07-23 10:55:47+00:00
126.0,72.0,1753268148000.0,0.0,2480.0,2480.0,0.0,2025-07-23 10:55:48+00:00
125.0,72.0,1753268149000.0,0.0,2481.0,2481.0,0.0,2025-07-23 10:55:49+00:00
124.0,72.0,1753268150000.0,0.0,2482.0,2482.0,0.0,2025-07-23 10:55:50+00:00
122.0,72.0,1753268152000.0,0.0,2484.0,2484.0,0.0,2025-07-23 10:55:52+00:00
121.0,72.0,1753268153000.0,0.0,2485.0,2485.0,0.0,2025-07-23 10:55:53+00:00
120.0,72.0,1753268156000.0,0.0,2488.0,2488.0,0.0,2025-07-23 10:55:56+00:00
119.0,72.0,1753268161000.0,0.0,2493.0,2493.0,0.0,2025-07-23 10:56:01+00:00
118.0,72.0,1753268162000.0,0.0,2494.0,2494.0,0.0,2025-07-23 10:56:02+00:00
117.0,72.0,1753268163000.0,0.0,2495.0,2495.0,0.0,2025-07-23 10:56:03+00:00
118.0,72.0,1753268168000.0,0.0,2500.0,2500.0,0.0,2025-07-23 10:56:08+00:00
119.0,72.0,1753268169000.0,0.0,2501.0,2501.0,0.0,2025-07-23 10:56:09+00:00
120.0,72.0,1753268170000.0,0.0,2502.0,2502.0,0.0,2025-07-23 10:56:10+00:00
121.0,72.0,1753268171000.0,0.0,2503.0,2503.0,0.0,2025-07-23 10:56:11+00:00
122.0,72.0,1753268172000.0,0.0,2504.0,2504.0,0.0,2025-07-23 10:56:12+00:00
123.0,72.0,1753268175000.0,0.0,2507.0,2507.0,0.0,2025-07-23 10:56:15+00:00
122.0,72.0,1753268176000.0,0.0,2508.0,2508.0,0.0,2025-07-23 10:56:16+00:00
121.0,72.0,1753268179000.0,0.0,2511.0,2511.0,0.0,2025-07-23 10:56:19+00:00
124.0,72.0,1753268182000.0,0.0,2514.0,2514.0,0.0,2025-07-23 10:56:22+00:00
125.0,72.0,1753268183000.0,0.0,2515.0,2515.0,0.0,2025-07-23 10:56:23+00:00
124.0,72.0,1753268184000.0,0.0,2516.0,2516.0,0.0,2025-07-23 10:56:24+00:00
122.0,72.0,1753268185000.0,0.0,2517.0,2517.0,0.0,2025-07-23 10:56:25+00:00
121.0,72.0,1753268186000.0,0.0,2518.0,2518.0,0.0,2025-07-23 10:56:26+00:00
120.0,72.0,1753268187000.0,0.0,2519.0,2519.0,0.0,2025-07-23 10:56:27+00:00
119.0,72.0,1753268188000.0,0.0,2520.0,2520.0,0.0,2025-07-23 10:56:28+00:00
118.0,72.0,1753268189000.0,0.0,2521.0,2521.0,0.0,2025-07-23 10:56:29+00:00
117.0,72.0,1753268190000.0,0.0,2522.0,2522.0,0.0,2025-07-23 10:56:30+00:00
118.0,72.0,1753268191000.0,0.0,2523.0,2523.0,0.0,2025-07-23 10:56:31+00:00
120.0,72.0,1753268192000.0,0.0,2524.0,2524.0,0.0,2025-07-23 10:56:32+00:00
121.0,72.0,1753268193000.0,0.0,2525.0,2525.0,0.0,2025-07-23 10:56:33+00:00
123.0,72.0,1753268194000.0,0.0,2526.0,2526.0,0.0,2025-07-23 10:56:34+00:00
125.0,72.0,1753268196000.0,0.0,2528.0,2528.0,0.0,2025-07-23 10:56:36+00:00
126.0,72.0,1753268197000.0,0.0,2529.0,2529.0,0.0,2025-07-23 10:56:37+00:00
125.0,72.0,1753268200000.0,0.0,2532.0,2532.0,0.0,2025-07-23 10:56:40+00:00
124.0,72.0,1753268203000.0,0.0,2535.0,2535.0,0.0,2025-07-23 10:56:43+00:00
122.0,72.0,1753268204000.0,0.0,2536.0,2536.0,0.0,2025-07-23 10:56:44+00:00
121.0,72.0,1753268205000.0,0.0,2537.0,2537.0,0.0,2025-07-23 10:56:45+00:00
120.0,72.0,1753268207000.0,0.0,2539.0,2539.0,0.0,2025-07-23 10:56:47+00:00
121.0,72.0,1753268210000.0,0.0,2542.0,2542.0,0.0,2025-07-23 10:56:50+00:00
122.0,72.0,1753268211000.0,0.0,2543.0,2543.0,0.0,2025-07-23 10:56:51+00:00
124.0,72.0,1753268212000.0,0.0,2544.0,2544.0,0.0,2025-07-23 10:56:52+00:00
125.0,72.0,1753268213000.0,0.0,2545.0,2545.0,0.0,2025-07-23 10:56:53+00:00
126.0,72.0,1753268217000.0,0.0,2549.0,2549.0,0.0,2025-07-23 10:56:57+00:00
125.0,72.0,1753268218000.0,0.0,2550.0,2550.0,0.0,2025-07-23 10:56:58+00:00
120.0,71.0,1753268221000.0,0.0,2553.0,2553.0,0.0,2025-07-23 10:57:01+00:00
117.0,71.0,1753268222000.0,0.0,2554.0,2554.0,0.0,2025-07-23 10:57:02+00:00
115.0,71.0,1753268223000.0,0.0,2555.0,2555.0,0.0,2025-07-23 10:57:03+00:00
116.0,71.0,1753268227000.0,0.0,2559.0,2559.0,0.0,2025-07-23 10:57:07+00:00
115.0,71.0,1753268234000.0,0.0,2566.0,2566.0,0.0,2025-07-23 10:57:14+00:00
114.0,71.0,1753268235000.0,0.0,2567.0,2567.0,0.0,2025-07-23 10:57:15+00:00
112.0,71.0,1753268236000.0,0.0,2568.0,2568.0,0.0,2025-07-23 10:57:16+00:00
111.0,71.0,1753268237000.0,0.0,2569.0,2569.0,0.0,2025-07-23 10:57:17+00:00
110.0,71.0,1753268238000.0,0.0,2570.0,2570.0,0.0,2025-07-23 10:57:18+00:00
111.0,71.0,1753268241000.0,0.0,2573.0,2573.0,0.0,2025-07-23 10:57:21+00:00
112.0,71.0,1753268242000.0,0.0,2574.0,2574.0,0.0,2025-07-23 10:57:22+00:00
113.0,71.0,1753268244000.0,0.0,2576.0,2576.0,0.0,2025-07-23 10:57:24+00:00
112.0,71.0,1753268245000.0,0.0,2577.0,2577.0,0.0,2025-07-23 10:57:25+00:00
111.0,71.0,1753268249000.0,0.0,2581.0,2581.0,0.0,2025-07-23 10:57:29+00:00
110.0,71.0,1753268250000.0,0.0,2582.0,2582.0,0.0,2025-07-23 10:57:30+00:00
108.0,71.0,1753268251000.0,0.0,2583.0,2583.0,0.0,2025-07-23 10:57:31+00:00
105.0,71.0,1753268252000.0,0.0,2584.0,2584.0,0.0,2025-07-23 10:57:32+00:00
105.0,71.0,1753268253000.0,0.0,2585.0,2585.0,0.0,2025-07-23 10:57:33+00:00
104.0,71.0,1753268257000.0,0.0,2589.0,2589.0,0.0,2025-07-23 10:57:37+00:00
103.0,71.0,1753268258000.0,0.0,2590.0,2590.0,0.0,2025-07-23 10:57:38+00:00
102.0,71.0,1753268260000.0,0.0,2592.0,2592.0,0.0,2025-07-23 10:57:40+00:00
100.0,71.0,1753268261000.0,0.0,2593.0,2593.0,0.0,2025-07-23 10:57:41+00:00
97.0,71.0,1753268262000.0,0.0,2594.0,2594.0,0.0,2025-07-23 10:57:42+00:00
97.0,71.0,1753268263000.0,0.0,2595.0,2595.0,0.0,2025-07-23 10:57:43+00:00
98.0,71.0,1753268264000.0,0.0,2596.0,2596.0,0.0,2025-07-23 10:57:44+00:00
101.0,71.0,1753268265000.0,0.0,2597.0,2597.0,0.0,2025-07-23 10:57:45+00:00
100.0,71.0,1753268266000.0,0.0,2598.0,2598.0,0.0,2025-07-23 10:57:46+00:00
99.0,71.0,1753268268000.0,0.0,2600.0,2600.0,0.0,2025-07-23 10:57:48+00:00
100.0,71.0,1753268269000.0,0.0,2601.0,2601.0,0.0,2025-07-23 10:57:49+00:00
101.0,71.0,1753268270000.0,0.0,2602.0,2602.0,0.0,2025-07-23 10:57:50+00:00
108.0,71.0,1753268271000.0,0.0,2603.0,2603.0,0.0,2025-07-23 10:57:51+00:00
108.0,71.0,1753268272000.0,0.0,2604.0,2604.0,0.0,2025-07-23 10:57:52+00:00
104.0,71.0,1753268273000.0,0.0,2605.0,2605.0,0.0,2025-07-23 10:57:53+00:00
103.0,71.0,1753268274000.0,0.0,2606.0,2606.0,0.0,2025-07-23 10:57:54+00:00
102.0,71.0,1753268278000.0,0.0,2610.0,2610.0,0.0,2025-07-23 10:57:58+00:00
101.0,71.0,1753268281000.0,0.0,2613.0,2613.0,0.0,2025-07-23 10:58:01+00:00
102.0,71.0,1753268285000.0,0.0,2617.0,2617.0,0.0,2025-07-23 10:58:05+00:00
104.0,71.0,1753268286000.0,0.0,2618.0,2618.0,0.0,2025-07-23 10:58:06+00:00
105.0,71.0,1753268287000.0,0.0,2619.0,2619.0,0.0,2025-07-23 10:58:07+00:00
110.0,71.0,1753268288000.0,0.0,2620.0,2620.0,0.0,2025-07-23 10:58:08+00:00
117.0,71.0,1753268289000.0,0.0,2621.0,2621.0,0.0,2025-07-23 10:58:09+00:00
118.0,71.0,1753268290000.0,0.0,2622.0,2622.0,0.0,2025-07-23 10:58:10+00:00
115.0,71.0,1753268295000.0,0.0,2627.0,2627.0,0.0,2025-07-23 10:58:15+00:00
114.0,71.0,1753268296000.0,0.0,2628.0,2628.0,0.0,2025-07-23 10:58:16+00:00
110.0,71.0,1753268297000.0,0.0,2629.0,2629.0,0.0,2025-07-23 10:58:17+00:00
110.0,71.0,1753268298000.0,0.0,2630.0,2630.0,0.0,2025-07-23 10:58:18+00:00
111.0,71.0,1753268300000.0,0.0,2632.0,2632.0,0.0,2025-07-23 10:58:20+00:00
109.0,71.0,1753268302000.0,0.0,2634.0,2634.0,0.0,2025-07-23 10:58:22+00:00
107.0,71.0,1753268303000.0,0.0,2635.0,2635.0,0.0,2025-07-23 10:58:23+00:00
106.0,71.0,1753268306000.0,0.0,2638.0,2638.0,0.0,2025-07-23 10:58:26+00:00
107.0,71.0,1753268307000.0,0.0,2639.0,2639.0,0.0,2025-07-23 10:58:27+00:00
108.0,71.0,1753268308000.0,0.0,2640.0,2640.0,0.0,2025-07-23 10:58:28+00:00
109.0,71.0,1753268311000.0,0.0,2643.0,2643.0,0.0,2025-07-23 10:58:31+00:00
108.0,71.0,1753268314000.0,0.0,2646.0,2646.0,0.0,2025-07-23 10:58:34+00:00
107.0,71.0,1753268316000.0,0.0,2648.0,2648.0,0.0,2025-07-23 10:58:36+00:00
108.0,71.0,1753268318000.0,0.0,2650.0,2650.0,0.0,2025-07-23 10:58:38+00:00
109.0,71.0,1753268320000.0,0.0,2652.0,2652.0,0.0,2025-07-23 10:58:40+00:00
110.0,71.0,1753268321000.0,0.0,2653.0,2653.0,0.0,2025-07-23 10:58:41+00:00
111.0,71.0,1753268323000.0,0.0,2655.0,2655.0,0.0,2025-07-23 10:58:43+00:00
112.0,71.0,1753268324000.0,0.0,2656.0,2656.0,0.0,2025-07-23 10:58:44+00:00
113.0,71.0,1753268326000.0,0.0,2658.0,2658.0,0.0,2025-07-23 10:58:46+00:00
115.0,71.0,1753268327000.0,0.0,2659.0,2659.0,0.0,2025-07-23 10:58:47+00:00
116.0,71.0,1753268328000.0,0.0,2660.0,2660.0,0.0,2025-07-23 10:58:48+00:00
117.0,71.0,1753268329000.0,0.0,2661.0,2661.0,0.0,2025-07-23 10:58:49+00:00
118.0,71.0,1753268331000.0,0.0,2663.0,2663.0,0.0,2025-07-23 10:58:51+00:00
119.0,71.0,1753268332000.0,0.0,2664.0,2664.0,0.0,2025-07-23 10:58:52+00:00
118.0,71.0,1753268334000.0,0.0,2666.0,2666.0,0.0,2025-07-23 10:58:54+00:00
117.0,71.0,1753268337000.0,0.0,2669.0,2669.0,0.0,2025-07-23 10:58:57+00:00
116.0,71.0,1753268339000.0,0.0,2671.0,2671.0,0.0,2025-07-23 10:58:59+00:00
114.0,71.0,1753268340000.0,0.0,2672.0,2672.0,0.0,2025-07-23 10:59:00+00:00
112.0,71.0,1753268341000.0,0.0,2673.0,2673.0,0.0,2025-07-23 10:59:01+00:00
111.0,71.0,1753268342000.0,0.0,2674.0,2674.0,0.0,2025-07-23 10:59:02+00:00
115.0,71.0,1753268344000.0,0.0,2676.0,2676.0,0.0,2025-07-23 10:59:04+00:00
120.0,71.0,1753268345000.0,0.0,2677.0,2677.0,0.0,2025-07-23 10:59:05+00:00
120.0,71.0,1753268346000.0,0.0,2678.0,2678.0,0.0,2025-07-23 10:59:06+00:00
119.0,71.0,1753268347000.0,0.0,2679.0,2679.0,0.0,2025-07-23 10:59:07+00:00
120.0,71.0,1753268348000.0,0.0,2680.0,2680.0,0.0,2025-07-23 10:59:08+00:00
116.0,71.0,1753268349000.0,0.0,2681.0,2681.0,0.0,2025-07-23 10:59:09+00:00
112.0,71.0,1753268350000.0,0.0,2682.0,2682.0,0.0,2025-07-23 10:59:10+00:00
111.0,71.0,1753268351000.0,0.0,2683.0,2683.0,0.0,2025-07-23 10:59:11+00:00
110.0,71.0,1753268352000.0,0.0,2684.0,2684.0,0.0,2025-07-23 10:59:12+00:00
116.0,71.0,1753268364000.0,0.0,2696.0,2696.0,0.0,2025-07-23 10:59:24+00:00
120.0,71.0,1753268365000.0,0.0,2697.0,2697.0,0.0,2025-07-23 10:59:25+00:00
120.0,71.0,1753268366000.0,0.0,2698.0,2698.0,0.0,2025-07-23 10:59:26+00:00
121.0,71.0,1753268367000.0,0.0,2699.0,2699.0,0.0,2025-07-23 10:59:27+00:00
122.0,71.0,1753268368000.0,0.0,2700.0,2700.0,0.0,2025-07-23 10:59:28+00:00
123.0,71.0,1753268372000.0,0.0,2704.0,2704.0,0.0,2025-07-23 10:59:32+00:00
124.0,71.0,1753268375000.0,0.0,2707.0,2707.0,0.0,2025-07-23 10:59:35+00:00
125.0,71.0,1753268378000.0,0.0,2710.0,2710.0,0.0,2025-07-23 10:59:38+00:00
124.0,71.0,1753268379000.0,0.0,2711.0,2711.0,0.0,2025-07-23 10:59:39+00:00
123.0,71.0,1753268380000.0,0.0,2712.0,2712.0,0.0,2025-07-23 10:59:40+00:00
124.0,71.0,1753268383000.0,0.0,2715.0,2715.0,0.0,2025-07-23 10:59:43+00:00
125.0,71.0,1753268384000.0,0.0,2716.0,2716.0,0.0,2025-07-23 10:59:44+00:00
124.0,71.0,1753268387000.0,0.0,2719.0,2719.0,0.0,2025-07-23 10:59:47+00:00
123.0,71.0,1753268389000.0,0.0,2721.0,2721.0,0.0,2025-07-23 10:59:49+00:00
124.0,71.0,1753268390000.0,0.0,2722.0,2722.0,0.0,2025-07-23 10:59:50+00:00
121.0,71.0,1753268391000.0,0.0,2723.0,2723.0,0.0,2025-07-23 10:59:51+00:00
119.0,71.0,1753268392000.0,0.0,2724.0,2724.0,0.0,2025-07-23 10:59:52+00:00
118.0,71.0,1753268393000.0,0.0,2725.0,2725.0,0.0,2025-07-23 10:59:53+00:00
119.0,71.0,1753268396000.0,0.0,2728.0,2728.0,0.0,2025-07-23 10:59:56+00:00
118.0,71.0,1753268398000.0,0.0,2730.0,2730.0,0.0,2025-07-23 10:59:58+00:00
117.0,71.0,1753268403000.0,0.0,2735.0,2735.0,0.0,2025-07-23 11:00:03+00:00
116.0,71.0,1753268411000.0,0.0,2743.0,2743.0,0.0,2025-07-23 11:00:11+00:00
117.0,71.0,1753268415000.0,0.0,2747.0,2747.0,0.0,2025-07-23 11:00:15+00:00
122.0,71.0,1753268416000.0,0.0,2748.0,2748.0,0.0,2025-07-23 11:00:16+00:00
128.0,71.0,1753268417000.0,0.0,2749.0,2749.0,0.0,2025-07-23 11:00:17+00:00
129.0,71.0,1753268418000.0,0.0,2750.0,2750.0,0.0,2025-07-23 11:00:18+00:00
130.0,71.0,1753268419000.0,0.0,2751.0,2751.0,0.0,2025-07-23 11:00:19+00:00
129.0,71.0,1753268420000.0,0.0,2752.0,2752.0,0.0,2025-07-23 11:00:20+00:00
128.0,71.0,1753268424000.0,0.0,2756.0,2756.0,0.0,2025-07-23 11:00:24+00:00
129.0,71.0,1753268425000.0,0.0,2757.0,2757.0,0.0,2025-07-23 11:00:25+00:00
128.0,71.0,1753268435000.0,0.0,2767.0,2767.0,0.0,2025-07-23 11:00:35+00:00
129.0,71.0,1753268437000.0,0.0,2769.0,2769.0,0.0,2025-07-23 11:00:37+00:00
128.0,71.0,1753268446000.0,0.0,2778.0,2778.0,0.0,2025-07-23 11:00:46+00:00
127.0,71.0,1753268452000.0,0.0,2784.0,2784.0,0.0,2025-07-23 11:00:52+00:00
126.0,71.0,1753268455000.0,0.0,2787.0,2787.0,0.0,2025-07-23 11:00:55+00:00
127.0,71.0,1753268456000.0,0.0,2788.0,2788.0,0.0,2025-07-23 11:00:56+00:00
128.0,71.0,1753268458000.0,0.0,2790.0,2790.0,0.0,2025-07-23 11:00:58+00:00
129.0,71.0,1753268459000.0,0.0,2791.0,2791.0,0.0,2025-07-23 11:00:59+00:00
131.0,71.0,1753268460000.0,0.0,2792.0,2792.0,0.0,2025-07-23 11:01:00+00:00
132.0,71.0,1753268461000.0,0.0,2793.0,2793.0,0.0,2025-07-23 11:01:01+00:00
133.0,71.0,1753268462000.0,0.0,2794.0,2794.0,0.0,2025-07-23 11:01:02+00:00
132.0,71.0,1753268465000.0,0.0,2797.0,2797.0,0.0,2025-07-23 11:01:05+00:00
133.0,71.0,1753268470000.0,0.0,2802.0,2802.0,0.0,2025-07-23 11:01:10+00:00
131.0,71.0,1753268476000.0,0.0,2808.0,2808.0,0.0,2025-07-23 11:01:16+00:00
127.0,71.0,1753268477000.0,0.0,2809.0,2809.0,0.0,2025-07-23 11:01:17+00:00
127.0,71.0,1753268478000.0,0.0,2810.0,2810.0,0.0,2025-07-23 11:01:18+00:00
126.0,71.0,1753268480000.0,0.0,2812.0,2812.0,0.0,2025-07-23 11:01:20+00:00
127.0,71.0,1753268483000.0,0.0,2815.0,2815.0,0.0,2025-07-23 11:01:23+00:00
128.0,71.0,1753268487000.0,0.0,2819.0,2819.0,0.0,2025-07-23 11:01:27+00:00
129.0,71.0,1753268489000.0,0.0,2821.0,2821.0,0.0,2025-07-23 11:01:29+00:00
128.0,71.0,1753268492000.0,0.0,2824.0,2824.0,0.0,2025-07-23 11:01:32+00:00
129.0,71.0,1753268493000.0,0.0,2825.0,2825.0,0.0,2025-07-23 11:01:33+00:00
128.0,71.0,1753268494000.0,0.0,2826.0,2826.0,0.0,2025-07-23 11:01:34+00:00
129.0,71.0,1753268497000.0,0.0,2829.0,2829.0,0.0,2025-07-23 11:01:37+00:00
130.0,71.0,1753268498000.0,0.0,2830.0,2830.0,0.0,2025-07-23 11:01:38+00:00
129.0,71.0,1753268503000.0,0.0,2835.0,2835.0,0.0,2025-07-23 11:01:43+00:00
127.0,71.0,1753268504000.0,0.0,2836.0,2836.0,0.0,2025-07-23 11:01:44+00:00
124.0,71.0,1753268505000.0,0.0,2837.0,2837.0,0.0,2025-07-23 11:01:45+00:00
124.0,71.0,1753268506000.0,0.0,2838.0,2838.0,0.0,2025-07-23 11:01:46+00:00
122.0,71.0,1753268507000.0,0.0,2839.0,2839.0,0.0,2025-07-23 11:01:47+00:00
120.0,71.0,1753268508000.0,0.0,2840.0,2840.0,0.0,2025-07-23 11:01:48+00:00
119.0,71.0,1753268509000.0,0.0,2841.0,2841.0,0.0,2025-07-23 11:01:49+00:00
121.0,71.0,1753268511000.0,0.0,2843.0,2843.0,0.0,2025-07-23 11:01:51+00:00
124.0,71.0,1753268512000.0,0.0,2844.0,2844.0,0.0,2025-07-23 11:01:52+00:00
126.0,71.0,1753268513000.0,0.0,2845.0,2845.0,0.0,2025-07-23 11:01:53+00:00
129.0,71.0,1753268514000.0,0.0,2846.0,2846.0,0.0,2025-07-23 11:01:54+00:00
130.0,71.0,1753268515000.0,0.0,2847.0,2847.0,0.0,2025-07-23 11:01:55+00:00
129.0,71.0,1753268516000.0,0.0,2848.0,2848.0,0.0,2025-07-23 11:01:56+00:00
124.0,71.0,1753268517000.0,0.0,2849.0,2849.0,0.0,2025-07-23 11:01:57+00:00
124.0,71.0,1753268518000.0,0.0,2850.0,2850.0,0.0,2025-07-23 11:01:58+00:00
123.0,71.0,1753268520000.0,0.0,2852.0,2852.0,0.0,2025-07-23 11:02:00+00:00
122.0,71.0,1753268521000.0,0.0,2853.0,2853.0,0.0,2025-07-23 11:02:01+00:00
123.0,71.0,1753268522000.0,0.0,2854.0,2854.0,0.0,2025-07-23 11:02:02+00:00
125.0,71.0,1753268523000.0,0.0,2855.0,2855.0,0.0,2025-07-23 11:02:03+00:00
